,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
7350,7350,10.12.2020 10:17:10,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:1cfc:9fe9:7d78:38ef
7440,7440,10.12.2020 07:41:51,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has had their attempt with id '4277658' reviewed by the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7441,7441,10.12.2020 07:41:51,159,159,Test: 15th week test ,Test ,The test has been performed ,The user with id '155293' has submitted the attempt with id '4277658' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7442,7442,10.12.2020 07:41:51,159,159,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '155293' updated the grade with id '13816614' for the user with id '155293' for the grade item with id '101974'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7443,7443,10.12.2020 07:41:51,159,159,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '155293' updated the grade with id '13837383' for the user with id '155293' for the grade item with id '101887'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7444,7444,10.12.2020 07:41:51,159,159,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '155293' updated the grade with id '14805931' for the user with id '155293' for the grade item with id '145232'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7445,7445,10.12.2020 07:41:46,159,159,Test: 15th week test ,Test ,Test summary was reviewed ,The user with id '155293' has viewed the summary for the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7446,7446,10.12.2020 07:41:43,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7447,7447,10.12.2020 07:41:41,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7448,7448,10.12.2020 07:41:38,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7449,7449,10.12.2020 07:41:36,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7450,7450,10.12.2020 07:41:34,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7451,7451,10.12.2020 07:41:31,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7452,7452,10.12.2020 07:41:29,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7453,7453,10.12.2020 07:40:10,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7454,7454,10.12.2020 07:40:08,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7455,7455,10.12.2020 07:38:47,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7456,7456,10.12.2020 07:38:45,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7457,7457,10.12.2020 07:38:42,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7458,7458,10.12.2020 07:38:02,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7459,7459,10.12.2020 07:37:58,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7460,7460,10.12.2020 07:37:53,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7461,7461,10.12.2020 07:37:27,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7462,7462,10.12.2020 07:32:34,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7463,7463,10.12.2020 07:32:26,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7464,7464,10.12.2020 07:32:21,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7465,7465,10.12.2020 07:31:57,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7466,7466,10.12.2020 07:31:55,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7467,7467,10.12.2020 07:25:38,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7468,7468,10.12.2020 07:25:35,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7469,7469,10.12.2020 07:25:33,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7470,7470,10.12.2020 07:25:31,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7471,7471,10.12.2020 07:25:19,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7472,7472,10.12.2020 07:24:59,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7473,7473,10.12.2020 07:24:53,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7474,7474,10.12.2020 07:24:45,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7475,7475,10.12.2020 07:24:13,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7476,7476,10.12.2020 07:24:11,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7477,7477,10.12.2020 07:24:08,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7478,7478,10.12.2020 07:22:41,159,-,URL: Video - Regular expressions (lecture recording) ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '819996'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7479,7479,10.12.2020 07:22:36,159,-,URL: Video - Regular expressions (lecture recording) ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '819996'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7480,7480,10.12.2020 07:20:16,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7481,7481,10.12.2020 07:18:37,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7482,7482,10.12.2020 07:18:27,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7483,7483,10.12.2020 07:18:25,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7484,7484,10.12.2020 07:18:08,159,-,Page: Video additional material ,Sheet ,The course module has been viewed. ,The user with id '155293' viewed the 'page' activity with course module id '753791'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7485,7485,10.12.2020 07:17:54,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7486,7486,10.12.2020 07:17:42,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7487,7487,10.12.2020 07:17:39,159,-,Test: 15th week test ,Test ,The course module has been viewed. ,The user with id '155293' viewed the 'quiz' activity with course module id '753935'.,web,2001:7d0:87f7:2880:b1e3:2823:8c33:1f11
7831,7831,9.12.2020 19:43:47,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7832,7832,9.12.2020 19:43:45,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7833,7833,9.12.2020 19:43:41,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7834,7834,9.12.2020 19:43:40,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7835,7835,9.12.2020 19:43:35,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7836,7836,9.12.2020 19:43:33,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7837,7837,9.12.2020 19:43:23,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7838,7838,9.12.2020 19:43:18,159,-,Test: 15th week test ,Test ,The course module has been viewed. ,The user with id '155293' viewed the 'quiz' activity with course module id '753935'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7847,7847,9.12.2020 19:41:24,159,-,URL: Video - Regular expressions (lecture recording) ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '819996'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7848,7848,9.12.2020 19:41:22,159,-,URL: Video - Sorting algorithms ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '819635'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7849,7849,9.12.2020 19:41:20,159,-,URL: Video - Searchlights ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '819634'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7852,7852,9.12.2020 19:41:09,159,-,Test: Test of 14th week ,Test ,The course module has been viewed. ,The user with id '155293' viewed the 'quiz' activity with course module id '753934'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7857,7857,9.12.2020 19:38:51,159,-,URL: Consultation 9.12 - 18:15 ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '816457'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7858,7858,9.12.2020 19:38:37,159,-,URL: Situation in the course - Final Ride ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '816251'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
7859,7859,9.12.2020 19:38:20,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:95d7:29c8:373d:c1d7
8279,8279,8.12.2020 19:52:36,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:29fa:3694:e45:ab1d
8280,8280,8.12.2020 13:47:30,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8281,8281,8.12.2020 13:47:27,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8282,8282,8.12.2020 13:47:19,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8283,8283,8.12.2020 13:47:17,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8284,8284,8.12.2020 13:47:15,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8285,8285,8.12.2020 13:47:13,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8286,8286,8.12.2020 13:47:08,159,159,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '155293' has viewed the attempt with id '4277658' belonging to the user with id '155293' for the quiz with course module id '753935'.,web,172.17.158.194
8287,8287,8.12.2020 13:47:08,159,159,Test: 15th week test ,Test ,Test aid has been started ,The user with id '155293' has started the attempt with id '4277658' for the quiz with course module id '753935'.,web,172.17.158.194
8288,8288,8.12.2020 13:47:06,159,-,Test: 15th week test ,Test ,The course module has been viewed. ,The user with id '155293' viewed the 'quiz' activity with course module id '753935'.,web,172.17.158.194
8289,8289,8.12.2020 13:08:59,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:bb8:2002:98:5d5b:3a21:8535:48b9
8507,8507,6.12.2020 21:47:38,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:d1fb:31:5897:78a5
8542,8542,6.12.2020 20:10:31,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:150:e199:3871:6209
8544,8544,6.12.2020 19:51:26,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:74ab:c14a:8015:d7ad
8545,8545,6.12.2020 19:51:23,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:74ab:c14a:8015:d7ad
8565,8565,6.12.2020 13:08:03,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:d111:dde1:6283:971f
8566,8566,6.12.2020 13:07:56,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:d111:dde1:6283:971f
8574,8574,6.12.2020 12:59:09,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:d111:dde1:6283:971f
8575,8575,6.12.2020 12:59:06,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:d111:dde1:6283:971f
8681,8681,6.12.2020 09:29:15,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:3cee:f1ad:144f:2d97
8705,8705,5.12.2020 23:13:30,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:c8a4:3f63:ce0c:c152
8715,8715,5.12.2020 21:47:07,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:34b6:972b:aa44:487
8772,8772,5.12.2020 17:20:53,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:5104:6ae0:64d7:b57d
8775,8775,5.12.2020 16:06:02,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:546b:3126:6900:ecf0
8776,8776,5.12.2020 14:30:07,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:d498:b5e0:7d70:b7b
8780,8780,5.12.2020 12:11:14,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:412:999c:efce:d759
8787,8787,5.12.2020 08:27:38,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,90.191.105.129
9048,9048,4.12.2020 13:40:49,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:113c:8f9a:599:c9a9
9065,9065,3.12.2020 22:34:10,159,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155293 viewed  VPL submission with id 1351707,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9066,9066,3.12.2020 22:34:07,159,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155293 uploaded  VPL submission with id 1351707,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9067,9067,3.12.2020 22:32:08,159,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155293 viewed description of VPL activity with id 3114,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9068,9068,3.12.2020 22:32:03,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9069,9069,3.12.2020 22:31:34,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6931' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9070,9070,3.12.2020 22:31:34,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9071,9071,3.12.2020 22:31:32,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6930' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9072,9072,3.12.2020 22:31:32,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9073,9073,3.12.2020 22:31:30,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6929' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9074,9074,3.12.2020 22:31:30,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9075,9075,3.12.2020 22:31:27,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6932' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9076,9076,3.12.2020 22:31:27,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9077,9077,3.12.2020 22:31:14,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6947' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9078,9078,3.12.2020 22:31:14,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9079,9079,3.12.2020 22:31:07,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6946' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9080,9080,3.12.2020 22:31:07,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9081,9081,3.12.2020 22:30:55,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6945' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9082,9082,3.12.2020 22:30:55,159,-,Hour: Worksheet ,Hour ,The study bag was continued ,The user with id '155293' resumed their previous incomplete attempt on the lesson with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9083,9083,3.12.2020 22:30:55,159,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '155293' viewed the 'lesson' activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9084,9084,3.12.2020 22:30:00,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9085,9085,3.12.2020 22:29:57,159,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '155293' viewed the 'url' activity with course module id '519433'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9086,9086,3.12.2020 22:29:51,159,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155293' viewed the course with id '500'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9087,9087,3.12.2020 22:28:50,159,159,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '155293' viewed the user report for the course with id '500' for user with id '155293'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
9088,9088,3.12.2020 22:05:33,159,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '155293' has viewed the content page with id '6932' in the lesson activity with course module id '786695'.,web,2001:7d0:87f7:2880:f866:bb23:c43f:d32c
