,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
19819,19819,20.11.2020 19:22:53,201,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3120,web,91.129.110.41
19820,19820,20.11.2020 19:22:41,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,91.129.110.41
19830,19830,20.11.2020 16:29:34,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
19831,19831,20.11.2020 16:29:16,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
19844,19844,20.11.2020 14:21:05,201,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3110,web,90.191.163.18
19845,19845,20.11.2020 14:20:56,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
19865,19865,20.11.2020 12:15:32,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,91.129.108.72
19955,19955,19.11.2020 19:07:11,201,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1348434,web,90.191.163.18
19956,19956,19.11.2020 19:07:07,201,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3120,web,90.191.163.18
19957,19957,19.11.2020 19:06:56,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
19978,19978,19.11.2020 18:28:09,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
19979,19979,19.11.2020 18:28:04,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
20379,20379,19.11.2020 17:15:04,201,-,Task: 2. Submission of Control Work Logs ,Task ,The submitted work status has been viewed. ,The user with id '122378' has viewed the submission status page for the assignment with course module id '534375'.,web,172.17.156.204
20380,20380,19.11.2020 17:15:03,201,-,Task: 2. Submission of Control Work Logs ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '534375'.,web,172.17.156.204
20381,20381,19.11.2020 17:15:03,201,-,Task: 2. Submission of Control Work Logs ,Task ,The work has been submitted. ,The user with id '122378' has submitted the submission with id '1824804' for the assignment with course module id '534375'.,web,172.17.156.204
20382,20382,19.11.2020 17:15:03,201,201,Task: 2. Submission of Control Work Logs ,Filing file ,The work to be submitted is created. ,The user with id '122378' created a file submission and uploaded '1' file/s in the assignment with course module id '534375'.,web,172.17.156.204
20383,20383,19.11.2020 17:15:03,201,-,Task: 2. Submission of Control Work Logs ,Filing file ,The file is uploaded. ,The user with id '122378' has uploaded a file to the submission with id '1824804' in the assignment activity with course module id '534375'.,web,172.17.156.204
20384,20384,19.11.2020 17:15:03,201,-,Task: 2. Submission of Control Work Logs ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '534375'.,web,172.17.156.204
20387,20387,19.11.2020 17:14:54,201,201,Task: 2. Submission of Control Work Logs ,Task ,The submission form is viewed. ,The user with id '122378' viewed their submission for the assignment with course module id '534375'.,web,172.17.156.204
20388,20388,19.11.2020 17:14:54,201,-,Task: 2. Submission of Control Work Logs ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '534375'.,web,172.17.156.204
20395,20395,19.11.2020 17:14:43,201,-,Task: 2. Submission of Control Work Logs ,Task ,The submitted work status has been viewed. ,The user with id '122378' has viewed the submission status page for the assignment with course module id '534375'.,web,172.17.156.204
20396,20396,19.11.2020 17:14:43,201,-,Task: 2. Submission of Control Work Logs ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '534375'.,web,172.17.156.204
20399,20399,19.11.2020 17:14:36,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
20423,20423,19.11.2020 17:12:18,201,-,Task: Presentation of exemplary checks ,Task ,The submitted work status has been viewed. ,The user with id '122378' has viewed the submission status page for the assignment with course module id '646560'.,web,172.17.156.204
20424,20424,19.11.2020 17:12:18,201,-,Task: Presentation of exemplary checks ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '646560'.,web,172.17.156.204
20425,20425,19.11.2020 17:12:18,201,-,Task: Presentation of exemplary checks ,Task ,The work has been submitted. ,The user with id '122378' has submitted the submission with id '1824781' for the assignment with course module id '646560'.,web,172.17.156.204
20426,20426,19.11.2020 17:12:18,201,201,Task: Presentation of exemplary checks ,Filing file ,The work to be submitted is created. ,The user with id '122378' created a file submission and uploaded '1' file/s in the assignment with course module id '646560'.,web,172.17.156.204
20427,20427,19.11.2020 17:12:18,201,-,Task: Presentation of exemplary checks ,Filing file ,The file is uploaded. ,The user with id '122378' has uploaded a file to the submission with id '1824781' in the assignment activity with course module id '646560'.,web,172.17.156.204
20428,20428,19.11.2020 17:12:18,201,-,Task: Presentation of exemplary checks ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '646560'.,web,172.17.156.204
20429,20429,19.11.2020 17:12:08,201,201,Task: Presentation of exemplary checks ,Task ,The submission form is viewed. ,The user with id '122378' viewed their submission for the assignment with course module id '646560'.,web,172.17.156.204
20430,20430,19.11.2020 17:12:08,201,-,Task: Presentation of exemplary checks ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '646560'.,web,172.17.156.204
20433,20433,19.11.2020 17:11:33,201,-,Task: Presentation of exemplary checks ,Task ,The submitted work status has been viewed. ,The user with id '122378' has viewed the submission status page for the assignment with course module id '646560'.,web,172.17.156.204
20434,20434,19.11.2020 17:11:33,201,-,Task: Presentation of exemplary checks ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '646560'.,web,172.17.156.204
20435,20435,19.11.2020 17:11:28,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
20437,20437,19.11.2020 17:11:09,201,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 122378 viewed  VPL submission with id 1348434,web,172.17.156.204
20438,20438,19.11.2020 17:11:06,201,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 122378 uploaded  VPL submission with id 1348434,web,172.17.156.204
20441,20441,19.11.2020 17:10:45,201,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3120,web,172.17.156.204
20543,20543,19.11.2020 16:36:51,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
20549,20549,19.11.2020 16:36:38,201,-,Test: 2. The constructed part of the ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '754587'.,web,172.17.156.204
20550,20550,19.11.2020 16:36:37,201,201,Test: 2. The constructed part of the ,Test ,The test has been performed ,The user with id '122378' has submitted the attempt with id '4215342' for the quiz with course module id '754587'.,web,172.17.156.204
20551,20551,19.11.2020 16:36:37,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '14692451' for the user with id '122378' for the grade item with id '145383'.,web,172.17.156.204
20552,20552,19.11.2020 16:36:34,201,201,Test: 2. The constructed part of the ,Test ,Test summary was reviewed ,The user with id '122378' has viewed the summary for the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20553,20553,19.11.2020 16:36:32,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20554,20554,19.11.2020 16:36:30,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20555,20555,19.11.2020 16:36:28,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20556,20556,19.11.2020 16:36:25,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20584,20584,19.11.2020 16:35:35,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20587,20587,19.11.2020 16:35:33,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20593,20593,19.11.2020 16:35:28,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20596,20596,19.11.2020 16:35:22,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20601,20601,19.11.2020 16:35:13,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20604,20604,19.11.2020 16:34:52,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20611,20611,19.11.2020 16:34:31,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20761,20761,19.11.2020 16:27:16,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20773,20773,19.11.2020 16:26:24,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20775,20775,19.11.2020 16:25:46,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20802,20802,19.11.2020 16:23:10,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20822,20822,19.11.2020 16:21:19,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20845,20845,19.11.2020 16:19:53,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20876,20876,19.11.2020 16:18:57,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20884,20884,19.11.2020 16:18:50,201,201,Test: 2. The constructed part of the ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4215342' belonging to the user with id '122378' for the quiz with course module id '754587'.,web,172.17.156.204
20887,20887,19.11.2020 16:18:50,201,201,Test: 2. The constructed part of the ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4215342' for the quiz with course module id '754587'.,web,172.17.156.204
20899,20899,19.11.2020 16:18:39,201,-,Test: 2. The constructed part of the ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '754587'.,web,172.17.156.204
21008,21008,19.11.2020 16:10:42,201,-,Page: 2. Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '806611'.,web,172.17.156.204
21012,21012,19.11.2020 16:10:36,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
21025,21025,19.11.2020 16:10:13,201,-,Participation: Register your own state ,Participation ,Participation taken by the student ,Student with id 122378 took attendance with instanceid 2555,web,172.17.156.204
21031,21031,19.11.2020 16:10:03,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '806571'.,web,172.17.156.204
21033,21033,19.11.2020 16:09:59,201,-,Page: Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '806574'.,web,172.17.156.204
21034,21034,19.11.2020 16:09:54,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '806571'.,web,172.17.156.204
21042,21042,19.11.2020 16:09:35,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
21044,21044,19.11.2020 16:09:29,201,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 122378 viewed description of VPL activity with id 3110,web,172.17.156.204
21048,21048,19.11.2020 16:09:17,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,172.17.156.204
21059,21059,19.11.2020 16:06:47,201,201,Test: 7th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4081340' reviewed by the user with id '122378' for the quiz with course module id '753924'.,web,172.17.156.204
21060,21060,19.11.2020 16:06:25,201,201,Test: Test 8th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4099550' reviewed by the user with id '122378' for the quiz with course module id '753926'.,web,172.17.156.204
21061,21061,19.11.2020 16:04:58,201,201,Test: 9th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4123503' reviewed by the user with id '122378' for the quiz with course module id '753928'.,web,172.17.156.204
21062,21062,19.11.2020 16:03:59,201,201,Test: 10th week test ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4161008' reviewed by the user with id '122378' for the quiz with course module id '753929'.,web,172.17.156.204
21063,21063,19.11.2020 16:02:53,201,201,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4185474' reviewed by the user with id '122378' for the quiz with course module id '753930'.,web,172.17.156.204
21064,21064,19.11.2020 16:02:49,201,-,Test: 7th week test ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753924'.,web,172.17.156.204
21065,21065,19.11.2020 16:02:38,201,-,Test: Test 8th week ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753926'.,web,172.17.156.204
21066,21066,19.11.2020 16:02:05,201,-,Test: 9th week test ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753928'.,web,172.17.156.204
21067,21067,19.11.2020 16:02:01,201,-,Test: 10th week test ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753929'.,web,172.17.156.204
21068,21068,19.11.2020 16:01:53,201,-,Test: Test 11th week ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753930'.,web,172.17.156.204
21069,21069,19.11.2020 16:01:46,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
21070,21070,19.11.2020 16:01:42,201,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '122378' viewed the 'forum' activity with course module id '83875'.,web,172.17.156.204
21071,21071,19.11.2020 16:01:34,201,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '122378' has viewed the discussion with id '615070' in the forum with course module id '83875'.,web,172.17.156.204
21072,21072,19.11.2020 16:01:23,201,-,Forum: Forum ,Forum ,The discussion updated ,The user with id '122378' has viewed the discussion with id '617392' in the forum with course module id '83875'.,web,172.17.156.204
21073,21073,19.11.2020 16:01:19,201,-,Forum: Forum ,Forum ,The course module has been viewed. ,The user with id '122378' viewed the 'forum' activity with course module id '83875'.,web,172.17.156.204
21074,21074,19.11.2020 16:01:06,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
21075,21075,19.11.2020 16:00:02,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4210430' reviewed by the user with id '122378' for the quiz with course module id '753932'.,web,172.17.156.204
21076,21076,19.11.2020 15:59:59,201,-,Test: Test 12th week ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753932'.,web,172.17.156.204
21077,21077,19.11.2020 15:59:43,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,172.17.156.204
21373,21373,19.11.2020 12:16:29,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.163.18
21374,21374,19.11.2020 12:16:27,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '806571'.,web,90.191.163.18
21375,21375,19.11.2020 12:16:25,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '806571'.,web,90.191.163.18
21376,21376,19.11.2020 12:16:24,201,201,Poll: Declaration ,Poll ,The survey answer was added ,"The user with id '122378' has added the option with id '17397' for the
            user with id '122378' from the choice activity with course module id '806571'.",web,90.191.163.18
21377,21377,19.11.2020 12:16:16,201,-,Poll: Declaration ,Poll ,The course module has been viewed. ,The user with id '122378' viewed the 'choice' activity with course module id '806571'.,web,90.191.163.18
21378,21378,19.11.2020 12:16:02,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.163.18
23055,23055,18.11.2020 15:29:25,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4210430' reviewed by the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23056,23056,18.11.2020 15:29:25,201,201,Test: Test 12th week ,Test ,The test has been performed ,The user with id '122378' has submitted the attempt with id '4210430' for the quiz with course module id '753932'.,web,90.191.163.18
23057,23057,18.11.2020 15:29:25,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13814679' for the user with id '122378' for the grade item with id '101974'.,web,90.191.163.18
23058,23058,18.11.2020 15:29:25,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13837326' for the user with id '122378' for the grade item with id '101887'.,web,90.191.163.18
23059,23059,18.11.2020 15:29:25,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '14684843' for the user with id '122378' for the grade item with id '145229'.,web,90.191.163.18
23060,23060,18.11.2020 15:29:23,201,201,Test: Test 12th week ,Test ,Test summary was reviewed ,The user with id '122378' has viewed the summary for the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23062,23062,18.11.2020 15:26:45,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23064,23064,18.11.2020 15:26:08,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23067,23067,18.11.2020 15:24:57,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23069,23069,18.11.2020 15:23:11,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23070,23070,18.11.2020 15:22:23,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23071,23071,18.11.2020 15:22:20,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23072,23072,18.11.2020 15:22:06,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.163.18
23073,23073,18.11.2020 15:20:05,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23074,23074,18.11.2020 15:18:03,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23078,23078,18.11.2020 15:13:58,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23080,23080,18.11.2020 15:10:07,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23083,23083,18.11.2020 15:03:02,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23084,23084,18.11.2020 15:01:22,201,201,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '122378' has viewed the attempt with id '4210430' belonging to the user with id '122378' for the quiz with course module id '753932'.,web,90.191.163.18
23085,23085,18.11.2020 15:01:22,201,201,Test: Test 12th week ,Test ,Test aid has been started ,The user with id '122378' has started the attempt with id '4210430' for the quiz with course module id '753932'.,web,90.191.163.18
23086,23086,18.11.2020 15:01:19,201,-,Test: Test 12th week ,Test ,The course module has been viewed. ,The user with id '122378' viewed the 'quiz' activity with course module id '753932'.,web,90.191.163.18
23107,23107,18.11.2020 12:57:58,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
23108,23108,18.11.2020 12:57:18,201,-,Page: 2. Control Work Guide ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '806611'.,web,90.191.163.18
23109,23109,18.11.2020 12:55:08,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.163.18
23110,23110,18.11.2020 12:55:00,201,-,Page: 2. Example of Control Work ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '806575'.,web,90.191.163.18
23111,23111,18.11.2020 12:53:20,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.163.18
24575,24575,16.11.2020 18:10:49,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
24576,24576,16.11.2020 18:10:43,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.163.18
25627,25627,12.11.2020 17:15:36,201,201,Course: Programming (LTAT.03.001) ,System ,The course user report has been viewed. ,The user with id '122378' viewed the user report for the course with id '500' for user with id '122378'.,web,90.191.102.136
25718,25718,12.11.2020 16:18:05,201,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '122378' viewed the 'page' activity with course module id '753904'.,web,90.191.102.136
25719,25719,12.11.2020 16:18:03,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.102.136
25837,25837,12.11.2020 15:29:43,201,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '122378' viewed the 'url' activity with course module id '519431'.,web,90.191.102.136
25838,25838,12.11.2020 15:29:32,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.102.136
26966,26966,11.11.2020 14:57:11,201,-,Task: Project's original version ,Task ,The submitted work status has been viewed. ,The user with id '122378' has viewed the submission status page for the assignment with course module id '754579'.,web,90.191.102.136
26967,26967,11.11.2020 14:57:11,201,-,Task: Project's original version ,Task ,The course module has been viewed. ,The user with id '122378' viewed the 'assign' activity with course module id '754579'.,web,90.191.102.136
26968,26968,11.11.2020 14:57:06,201,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '122378' viewed the course with id '500'.,web,90.191.102.136
26989,26989,11.11.2020 14:34:03,201,201,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '122378' has had their attempt with id '4185474' reviewed by the user with id '122378' for the quiz with course module id '753930'.,web,90.191.102.136
26990,26990,11.11.2020 14:34:03,201,201,Test: Test 11th week ,Test ,The test has been performed ,The user with id '122378' has submitted the attempt with id '4185474' for the quiz with course module id '753930'.,web,90.191.102.136
26991,26991,11.11.2020 14:34:03,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13814679' for the user with id '122378' for the grade item with id '101974'.,web,90.191.102.136
26992,26992,11.11.2020 14:34:03,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '13837326' for the user with id '122378' for the grade item with id '101887'.,web,90.191.102.136
26993,26993,11.11.2020 14:34:03,201,201,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '122378' updated the grade with id '14647188' for the user with id '122378' for the grade item with id '145228'.,web,90.191.102.136
26994,26994,11.11.2020 14:34:01,201,201,Test: Test 11th week ,Test ,Test summary was reviewed ,The user with id '122378' has viewed the summary for the attempt with id '4185474' belonging to the user with id '122378' for the quiz with course module id '753930'.,web,90.191.102.136
