,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
7893,7893,18.11.2020 15:07:58,282,282,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4208976' belonging to the user with id '155264' for the quiz with course module id '753932'.,web,2001:7d0:87f1:be80:49d9:c73a:bbd9:b729
7964,7964,18.11.2020 08:26:13,282,282,Test: Test 12th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4208976' belonging to the user with id '155264' for the quiz with course module id '753932'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
7965,7965,18.11.2020 08:26:12,282,282,Test: Test 12th week ,Test ,Test aid has been started ,The user with id '155264' has started the attempt with id '4208976' for the quiz with course module id '753932'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
7966,7966,18.11.2020 08:26:09,282,-,Test: Test 12th week ,Test ,The course module has been viewed. ,The user with id '155264' viewed the 'quiz' activity with course module id '753932'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
7967,7967,18.11.2020 08:26:06,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
7968,7968,18.11.2020 08:25:56,282,-,Test: Control work exercises ,Test ,The course module has been viewed. ,The user with id '155264' viewed the 'quiz' activity with course module id '532897'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
7969,7969,18.11.2020 08:25:29,282,282,VPL Exercise: 5. Additional task - intersection ,System ,The course of completion of the course is updated ,The user with id '155264' updated the completion state for the course module with id '803254' for the user with id '155264'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
7970,7970,18.11.2020 08:25:13,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:bb8:2002:3400:85:ba93:b578:f2e1
8009,8009,17.11.2020 14:03:07,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1347763,web,2001:7d0:87f1:be80:81b5:5940:8acc:bb4e
8010,8010,17.11.2020 14:03:06,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1347763,web,2001:7d0:87f1:be80:81b5:5940:8acc:bb4e
8017,8017,17.11.2020 13:54:43,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 155264 edited  VPL submission with id 1347688,web,2001:7d0:87f1:be80:81b5:5940:8acc:bb4e
8019,8019,17.11.2020 13:54:41,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3148,web,2001:7d0:87f1:be80:81b5:5940:8acc:bb4e
8020,8020,17.11.2020 13:54:35,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:81b5:5940:8acc:bb4e
8148,8148,16.11.2020 15:28:15,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1347688,web,2001:7d0:87f1:be80:a44c:8f53:2c88:a01e
8149,8149,16.11.2020 15:28:13,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1347688,web,2001:7d0:87f1:be80:a44c:8f53:2c88:a01e
8150,8150,16.11.2020 15:27:58,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3148,web,2001:7d0:87f1:be80:a44c:8f53:2c88:a01e
8151,8151,16.11.2020 15:27:53,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:a44c:8f53:2c88:a01e
8455,8455,12.11.2020 18:07:53,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1346463,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8456,8456,12.11.2020 18:07:29,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1346463,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8457,8457,12.11.2020 18:07:15,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 155264 edited  VPL submission with id 1346448,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8458,8458,12.11.2020 17:56:45,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1346448,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8459,8459,12.11.2020 17:56:42,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1346448,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8460,8460,12.11.2020 17:56:34,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3148,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8461,8461,12.11.2020 17:56:27,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8507,8507,12.11.2020 16:08:29,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1346172,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8508,8508,12.11.2020 16:08:26,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3148,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8511,8511,12.11.2020 16:08:17,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8512,8512,12.11.2020 16:07:26,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1345801,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8513,8513,12.11.2020 16:07:24,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3109,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8514,8514,12.11.2020 16:07:20,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8515,8515,12.11.2020 16:07:12,282,-,Folder: Sample solutions for home tasks ,Folder ,The course module has been viewed. ,The user with id '155264' viewed the 'folder' activity with course module id '533131'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8516,8516,12.11.2020 16:07:02,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8517,8517,12.11.2020 16:06:56,282,-,Test: Reminder ,Test ,The course module has been viewed. ,The user with id '155264' viewed the 'quiz' activity with course module id '768066'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8518,8518,12.11.2020 16:06:52,282,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '155264' viewed the 'url' activity with course module id '519431'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8519,8519,12.11.2020 16:06:47,282,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3110,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8522,8522,12.11.2020 16:03:52,282,-,Page: Web Prefects Newsletter ,Sheet ,The course module has been viewed. ,The user with id '155264' viewed the 'page' activity with course module id '753904'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8523,8523,12.11.2020 16:03:48,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:6cae:39f7:ec19:a4ad
8569,8569,12.11.2020 08:30:02,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3148,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8570,8570,12.11.2020 08:29:24,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1346172,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8571,8571,12.11.2020 08:29:22,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1346172,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8787,8787,11.11.2020 22:19:51,282,-,VPL Exercise: 5. Additional task - intersection ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3148,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8788,8788,11.11.2020 22:19:46,282,282,VPL Exercise: 11th week's homework ,System ,The course of completion of the course is updated ,The user with id '155264' updated the completion state for the course module with id '754361' for the user with id '155264'.,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8789,8789,11.11.2020 22:19:45,282,282,Test: Test 11th week ,System ,The course of completion of the course is updated ,The user with id '155264' updated the completion state for the course module with id '753930' for the user with id '155264'.,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8790,8790,11.11.2020 22:19:40,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8791,8791,11.11.2020 22:19:38,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1345801,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8792,8792,11.11.2020 22:19:36,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3109,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8811,8811,11.11.2020 22:07:31,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1345801,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8812,8812,11.11.2020 22:07:29,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 155264 evaluated  VPL submission with id 1345801,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8813,8813,11.11.2020 22:07:26,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1345801,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8820,8820,11.11.2020 21:12:41,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1345741,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8821,8821,11.11.2020 21:12:38,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 155264 evaluated  VPL submission with id 1345741,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8822,8822,11.11.2020 21:12:36,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1345741,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8831,8831,11.11.2020 20:41:30,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1345697,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8832,8832,11.11.2020 20:41:28,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 155264 evaluated  VPL submission with id 1345697,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8833,8833,11.11.2020 20:41:26,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 155264 uploaded  VPL submission with id 1345697,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8898,8898,11.11.2020 19:17:39,282,-,VPL Exercise: 11th week's homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3109,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8899,8899,11.11.2020 19:17:34,282,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1343535,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8900,8900,11.11.2020 19:17:30,282,-,VPL Exercise: 10th week homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3107,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8901,8901,11.11.2020 19:16:24,282,-,VPL Exercise: 1. Additional task - pattern ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 155264 viewed  VPL submission with id 1325945,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8902,8902,11.11.2020 19:16:20,282,-,VPL Exercise: 1. Additional task - pattern ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 155264 viewed description of VPL activity with id 3129,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8903,8903,11.11.2020 19:15:23,282,282,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '155264' viewed the user report in the gradebook.,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
8904,8904,11.11.2020 19:15:18,282,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '155264' viewed the course with id '500'.,web,2001:7d0:87f1:be80:3020:f54f:9d3e:befc
9044,9044,11.11.2020 09:15:22,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has had their attempt with id '4184717' reviewed by the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9045,9045,11.11.2020 09:15:22,282,282,Test: Test 11th week ,Test ,The test has been performed ,The user with id '155264' has submitted the attempt with id '4184717' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9046,9046,11.11.2020 09:15:18,282,282,Test: Test 11th week ,Test ,Test summary was reviewed ,The user with id '155264' has viewed the summary for the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9047,9047,11.11.2020 09:14:32,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9048,9048,11.11.2020 09:14:02,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9049,9049,11.11.2020 09:14:00,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9050,9050,11.11.2020 09:13:55,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9051,9051,11.11.2020 09:13:13,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9052,9052,11.11.2020 09:12:01,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9053,9053,11.11.2020 09:11:34,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9054,9054,11.11.2020 09:11:19,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9055,9055,11.11.2020 09:11:02,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9056,9056,11.11.2020 09:10:15,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9057,9057,11.11.2020 09:09:49,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9058,9058,11.11.2020 09:09:25,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184717' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9059,9059,11.11.2020 09:09:25,282,282,Test: Test 11th week ,Test ,Test aid has been started ,The user with id '155264' has started the attempt with id '4184717' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9060,9060,11.11.2020 09:09:19,282,-,Test: Test 11th week ,Test ,The course module has been viewed. ,The user with id '155264' viewed the 'quiz' activity with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9061,9061,11.11.2020 09:07:23,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has had their attempt with id '4184707' reviewed by the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9062,9062,11.11.2020 09:07:23,282,282,Test: Test 11th week ,Test ,The test has been performed ,The user with id '155264' has submitted the attempt with id '4184707' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9063,9063,11.11.2020 09:07:18,282,282,Test: Test 11th week ,Test ,Test summary was reviewed ,The user with id '155264' has viewed the summary for the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9064,9064,11.11.2020 09:06:28,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9065,9065,11.11.2020 09:06:05,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9066,9066,11.11.2020 09:05:00,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9067,9067,11.11.2020 09:04:09,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9068,9068,11.11.2020 09:03:33,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9069,9069,11.11.2020 09:03:17,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9070,9070,11.11.2020 09:02:24,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9071,9071,11.11.2020 09:01:30,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9072,9072,11.11.2020 09:01:00,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9073,9073,11.11.2020 09:00:26,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184707' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9074,9074,11.11.2020 09:00:26,282,282,Test: Test 11th week ,Test ,Test aid has been started ,The user with id '155264' has started the attempt with id '4184707' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9075,9075,11.11.2020 09:00:22,282,-,Test: Test 11th week ,Test ,The course module has been viewed. ,The user with id '155264' viewed the 'quiz' activity with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9076,9076,11.11.2020 08:59:28,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has had their attempt with id '4184689' reviewed by the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9077,9077,11.11.2020 08:59:28,282,282,Test: Test 11th week ,Test ,The test has been performed ,The user with id '155264' has submitted the attempt with id '4184689' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9078,9078,11.11.2020 08:59:28,282,282,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '155264' updated the grade with id '13820430' for the user with id '155264' for the grade item with id '101974'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9079,9079,11.11.2020 08:59:28,282,282,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '155264' updated the grade with id '13837319' for the user with id '155264' for the grade item with id '101887'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9080,9080,11.11.2020 08:59:28,282,282,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '155264' updated the grade with id '14645312' for the user with id '155264' for the grade item with id '145228'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9081,9081,11.11.2020 08:59:23,282,282,Test: Test 11th week ,Test ,Test summary was reviewed ,The user with id '155264' has viewed the summary for the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9082,9082,11.11.2020 08:57:56,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9083,9083,11.11.2020 08:56:23,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9084,9084,11.11.2020 08:55:35,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9085,9085,11.11.2020 08:55:03,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9086,9086,11.11.2020 08:54:13,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9087,9087,11.11.2020 08:53:53,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9088,9088,11.11.2020 08:53:09,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9089,9089,11.11.2020 08:50:55,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9090,9090,11.11.2020 08:50:17,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9091,9091,11.11.2020 08:49:08,282,282,Test: Test 11th week ,Test ,Test performance test was reviewed ,The user with id '155264' has viewed the attempt with id '4184689' belonging to the user with id '155264' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
9092,9092,11.11.2020 08:49:08,282,282,Test: Test 11th week ,Test ,Test aid has been started ,The user with id '155264' has started the attempt with id '4184689' for the quiz with course module id '753930'.,web,2001:bb8:2002:3400:782d:2d9:3f75:2dbf
