,Unnamed: 0,Time ,User's full name ,Affected user ,Event context ,Component ,Name of event ,Description ,Origin ,IP address 
4323,4323,15.12.2020 14:07:17,310,-,Task: The final version of the project ,Filing file ,The work to be submitted is created. ,The user with id '156390' created a file submission and uploaded '13' file/s in the assignment with course module id '754580' for the group with id '73479'.,web,165.231.163.6
4324,4324,15.12.2020 14:07:17,310,-,Task: The final version of the project ,Filing file ,The file is uploaded. ,The user with id '156390' has uploaded a file to the submission with id '1870287' in the assignment activity with course module id '754580'.,web,165.231.163.6
4325,4325,15.12.2020 14:07:17,310,-,Task: The final version of the project ,Task ,The course module has been viewed. ,The user with id '156390' viewed the 'assign' activity with course module id '754580'.,web,165.231.163.6
4327,4327,15.12.2020 14:01:04,310,310,Task: The final version of the project ,Task ,The submission form is viewed. ,The user with id '156390' viewed their submission for the assignment with course module id '754580'.,web,165.231.163.8
4328,4328,15.12.2020 14:01:04,310,-,Task: The final version of the project ,Task ,The course module has been viewed. ,The user with id '156390' viewed the 'assign' activity with course module id '754580'.,web,165.231.163.8
4329,4329,15.12.2020 14:00:58,310,-,Task: The final version of the project ,Task ,The submitted work status has been viewed. ,The user with id '156390' has viewed the submission status page for the assignment with course module id '754580'.,web,165.231.163.8
4330,4330,15.12.2020 14:00:58,310,-,Task: The final version of the project ,Task ,The course module has been viewed. ,The user with id '156390' viewed the 'assign' activity with course module id '754580'.,web,165.231.163.8
4331,4331,15.12.2020 14:00:43,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.8
4332,4332,15.12.2020 13:59:34,310,-,Page: Project reference guide ,Sheet ,The course module has been viewed. ,The user with id '156390' viewed the 'page' activity with course module id '822793'.,web,185.174.159.139
4333,4333,15.12.2020 13:57:47,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.134
4880,4880,10.12.2020 01:26:12,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.70
4881,4881,10.12.2020 01:26:04,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4285154' reviewed by the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.70
4882,4882,10.12.2020 01:26:01,310,310,Test: 15th week test ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4285154' for the quiz with course module id '753935'.,web,185.174.159.70
4883,4883,10.12.2020 01:26:01,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932592' for the user with id '156390' for the grade item with id '101974'.,web,185.174.159.70
4884,4884,10.12.2020 01:26:01,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932603' for the user with id '156390' for the grade item with id '101887'.,web,185.174.159.70
4885,4885,10.12.2020 01:26:01,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932616' for the user with id '156390' for the grade item with id '145232'.,web,185.174.159.70
4886,4886,10.12.2020 01:25:58,310,310,Test: 15th week test ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.70
4887,4887,10.12.2020 01:25:53,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.70
4888,4888,10.12.2020 01:25:49,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.70
4889,4889,10.12.2020 01:25:39,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.70
4893,4893,10.12.2020 01:25:06,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.134
4894,4894,10.12.2020 01:25:01,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.134
4895,4895,10.12.2020 01:24:44,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.134
4896,4896,10.12.2020 01:24:34,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.134
4897,4897,10.12.2020 01:24:25,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.134
4898,4898,10.12.2020 01:24:02,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.68
4900,4900,10.12.2020 01:23:35,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.68
4902,4902,10.12.2020 01:23:16,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.68
4910,4910,10.12.2020 01:23:01,310,310,Test: 15th week test ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4285154' belonging to the user with id '156390' for the quiz with course module id '753935'.,web,185.174.159.139
4911,4911,10.12.2020 01:23:00,310,310,Test: 15th week test ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4285154' for the quiz with course module id '753935'.,web,185.174.159.139
4912,4912,10.12.2020 01:22:55,310,-,Test: 15th week test ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '753935'.,web,185.174.159.139
4913,4913,10.12.2020 01:22:50,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.139
4914,4914,10.12.2020 01:22:37,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1353471,web,185.174.159.139
4915,4915,10.12.2020 01:21:45,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 156390 evaluated  VPL submission with id 1353469,web,185.174.159.134
4916,4916,10.12.2020 01:21:35,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 156390 evaluated  VPL submission with id 1353469,web,185.174.159.134
4917,4917,10.12.2020 01:21:32,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1353469,web,185.174.159.134
4918,4918,10.12.2020 01:20:54,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 156390 evaluated  VPL submission with id 1353465,web,185.174.159.137
4919,4919,10.12.2020 01:20:45,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1353465,web,185.174.159.137
4920,4920,10.12.2020 01:19:57,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 156390 edited  VPL submission with id 1353462,web,185.174.159.137
4921,4921,10.12.2020 01:19:52,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3115,web,185.174.159.137
4922,4922,10.12.2020 01:19:47,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.137
4923,4923,10.12.2020 01:19:03,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 156390 viewed  VPL submission with id 1353462,web,185.174.159.139
4924,4924,10.12.2020 01:18:57,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 156390 evaluated  VPL submission with id 1353462,web,185.174.159.139
4925,4925,10.12.2020 01:18:51,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1353462,web,185.174.159.139
4927,4927,10.12.2020 01:17:39,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3115,web,185.174.159.60
4930,4930,10.12.2020 01:16:44,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Edited ,The user with id 156390 edited  VPL submission with id 1353458,web,165.231.163.8
4931,4931,10.12.2020 01:16:40,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3115,web,165.231.163.8
4932,4932,10.12.2020 01:16:26,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 156390 evaluated  VPL submission with id 1353458,web,165.231.163.8
4933,4933,10.12.2020 01:16:12,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1353458,web,165.231.163.8
4934,4934,10.12.2020 01:16:05,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3115,web,185.174.159.52
4951,4951,10.12.2020 01:07:01,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.54
4952,4952,10.12.2020 01:06:13,310,-,VPL Exercise: 15th Week Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3115,web,185.174.159.54
4953,4953,10.12.2020 01:05:47,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.132
5750,5750,8.12.2020 14:58:28,310,-,VPL Exercise: 7. Additional Task - Steganography ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3151,web,185.174.159.134
5751,5751,8.12.2020 14:57:47,310,310,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '156390' viewed the user report in the gradebook.,web,185.174.159.134
6155,6155,3.12.2020 11:12:24,310,-,VPL Exercise: 1. Submission of Control Programs ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 156390 viewed  VPL submission with id 1333784,web,91.129.99.147
6156,6156,3.12.2020 11:12:21,310,-,VPL Exercise: 1. Submission of Control Programs ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3118,web,91.129.99.147
6157,6157,3.12.2020 11:11:23,310,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 156390 viewed  VPL submission with id 1348390,web,91.129.99.147
6158,6158,3.12.2020 11:11:20,310,-,VPL Exercise: 2. Submission of Instruction Programs ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3120,web,91.129.99.147
6159,6159,3.12.2020 11:10:25,310,-,VPL Exercise: 6. Additional Task - Labyrinth ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 2838,web,91.129.99.147
6160,6160,3.12.2020 11:09:42,310,310,Course: Programming (LTAT.03.001) ,Student report ,The Review User Report has been viewed ,The user with id '156390' viewed the user report in the gradebook.,web,91.129.99.147
6161,6161,3.12.2020 11:09:38,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.147
6162,6162,3.12.2020 10:24:31,310,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '156390' viewed the 'url' activity with course module id '519433'.,web,91.129.99.147
6163,6163,3.12.2020 10:23:01,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.147
6164,6164,3.12.2020 10:23:00,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.147
6239,6239,3.12.2020 00:49:22,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.52
6240,6240,3.12.2020 00:49:18,310,-,Test: Test of 14th week ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '753934'.,web,185.174.159.139
6241,6241,3.12.2020 00:49:00,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4260134' reviewed by the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.139
6242,6242,3.12.2020 00:48:59,310,310,Test: Test of 14th week ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4260134' for the quiz with course module id '753934'.,web,185.174.159.139
6243,6243,3.12.2020 00:48:59,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932592' for the user with id '156390' for the grade item with id '101974'.,web,185.174.159.139
6244,6244,3.12.2020 00:48:59,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932603' for the user with id '156390' for the grade item with id '101887'.,web,185.174.159.139
6245,6245,3.12.2020 00:48:59,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932615' for the user with id '156390' for the grade item with id '145231'.,web,185.174.159.139
6246,6246,3.12.2020 00:48:56,310,310,Test: Test of 14th week ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.139
6247,6247,3.12.2020 00:48:22,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.139
6248,6248,3.12.2020 00:48:08,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.139
6249,6249,3.12.2020 00:46:55,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.132
6250,6250,3.12.2020 00:46:06,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.132
6251,6251,3.12.2020 00:45:19,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.132
6252,6252,3.12.2020 00:44:25,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,165.231.163.6
6253,6253,3.12.2020 00:44:15,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,165.231.163.6
6254,6254,3.12.2020 00:44:11,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,165.231.163.6
6255,6255,3.12.2020 00:43:51,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,165.231.163.6
6256,6256,3.12.2020 00:43:37,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,165.231.163.6
6257,6257,3.12.2020 00:42:54,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.139
6258,6258,3.12.2020 00:42:11,310,310,Test: Test of 14th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4260134' belonging to the user with id '156390' for the quiz with course module id '753934'.,web,185.174.159.139
6259,6259,3.12.2020 00:42:07,310,310,Test: Test of 14th week ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4260134' for the quiz with course module id '753934'.,web,185.174.159.139
6260,6260,3.12.2020 00:41:59,310,-,Test: Test of 14th week ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '753934'.,web,185.174.159.68
6261,6261,3.12.2020 00:41:47,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.68
7440,7440,1.12.2020 12:50:34,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.60
7445,7445,1.12.2020 12:19:01,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.52
7446,7446,1.12.2020 12:18:37,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.52
7456,7456,30.11.2020 22:25:18,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.22
7457,7457,30.11.2020 20:06:20,310,-,Page: Project Guide ,Sheet ,The course module has been viewed. ,The user with id '156390' viewed the 'page' activity with course module id '633175'.,web,91.129.99.231
7458,7458,30.11.2020 20:04:40,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.231
7607,7607,26.11.2020 14:34:07,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.139
7608,7608,26.11.2020 14:33:57,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,185.174.159.139
7647,7647,26.11.2020 13:06:38,310,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 156390 viewed  VPL submission with id 1350066,web,165.231.163.24
7648,7648,26.11.2020 13:06:36,310,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1350066,web,165.231.163.24
7649,7649,26.11.2020 13:06:12,310,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3112,web,165.231.163.6
7650,7650,26.11.2020 13:06:09,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.6
7682,7682,26.11.2020 12:26:42,310,-,URL: Exercises ,Url ,The course module has been viewed. ,The user with id '156390' viewed the 'url' activity with course module id '519432'.,web,165.231.163.24
7683,7683,26.11.2020 12:26:40,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.24
7684,7684,26.11.2020 12:26:31,310,-,Hour: Worksheet ,Hour ,The content page was viewed ,The user with id '156390' has viewed the content page with id '6923' in the lesson activity with course module id '786694'.,web,165.231.163.24
7685,7685,26.11.2020 12:26:31,310,-,Hour: Worksheet ,Hour ,The course module has been viewed. ,The user with id '156390' viewed the 'lesson' activity with course module id '786694'.,web,165.231.163.24
7686,7686,26.11.2020 12:26:31,310,-,Hour: Worksheet ,Hour ,Study was started ,The user with id '156390' started the lesson with course module id '786694'.,web,165.231.163.24
7687,7687,26.11.2020 12:26:30,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.24
7688,7688,26.11.2020 12:26:26,310,-,VPL Exercise: Practice Practice ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3112,web,165.231.163.24
7689,7689,26.11.2020 12:26:09,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.24
8251,8251,25.11.2020 18:42:38,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4235400' reviewed by the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.4
8252,8252,25.11.2020 18:42:36,310,-,Test: Test 13th week ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '753933'.,web,165.231.163.4
8253,8253,25.11.2020 18:42:25,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.4
8279,8279,25.11.2020 18:32:19,310,-,Test: Test 13th week ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '753933'.,web,165.231.163.8
8281,8281,25.11.2020 18:32:07,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has had their attempt with id '4235400' reviewed by the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.8
8282,8282,25.11.2020 18:32:06,310,310,Test: Test 13th week ,Test ,The test has been performed ,The user with id '156390' has submitted the attempt with id '4235400' for the quiz with course module id '753933'.,web,165.231.163.8
8283,8283,25.11.2020 18:32:06,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932592' for the user with id '156390' for the grade item with id '101974'.,web,165.231.163.8
8284,8284,25.11.2020 18:32:06,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932603' for the user with id '156390' for the grade item with id '101887'.,web,165.231.163.8
8285,8285,25.11.2020 18:32:06,310,310,Course: Programming (LTAT.03.001) ,System ,The user is rated ,The user with id '156390' updated the grade with id '13932614' for the user with id '156390' for the grade item with id '145230'.,web,165.231.163.8
8287,8287,25.11.2020 18:32:04,310,310,Test: Test 13th week ,Test ,Test summary was reviewed ,The user with id '156390' has viewed the summary for the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.8
8295,8295,25.11.2020 18:30:35,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,185.174.159.132
8318,8318,25.11.2020 18:24:52,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.24
8352,8352,25.11.2020 18:15:12,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,185.174.159.54
8353,8353,25.11.2020 18:14:00,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.8
8361,8361,25.11.2020 18:12:02,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,185.174.159.60
8363,8363,25.11.2020 18:08:49,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,185.174.159.54
8365,8365,25.11.2020 18:08:22,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,185.174.159.54
8366,8366,25.11.2020 18:08:04,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.24
8367,8367,25.11.2020 18:07:54,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.24
8368,8368,25.11.2020 18:07:42,310,310,Test: Test 13th week ,Test ,Test performance test was reviewed ,The user with id '156390' has viewed the attempt with id '4235400' belonging to the user with id '156390' for the quiz with course module id '753933'.,web,165.231.163.24
8369,8369,25.11.2020 18:07:41,310,310,Test: Test 13th week ,Test ,Test aid has been started ,The user with id '156390' has started the attempt with id '4235400' for the quiz with course module id '753933'.,web,165.231.163.24
8370,8370,25.11.2020 18:07:37,310,-,Test: Test 13th week ,Test ,The course module has been viewed. ,The user with id '156390' viewed the 'quiz' activity with course module id '753933'.,web,165.231.163.24
8371,8371,25.11.2020 18:07:33,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,165.231.163.24
8661,8661,24.11.2020 15:02:02,310,-,VPL Exercise: 13th Week's Homework ,Virtual Programming Lab ,MOD_VPL: Submission Viewed ,The user with id 156390 viewed  VPL submission with id 1349108,web,91.129.99.75
8662,8662,24.11.2020 15:01:59,310,-,VPL Exercise: 13th Week's Homework ,Virtual Programming Lab ,MOD_VPL: Submission Evaluated ,The user with id 156390 evaluated  VPL submission with id 1349108,web,91.129.99.75
8663,8663,24.11.2020 15:01:52,310,-,VPL Exercise: 13th Week's Homework ,Virtual Programming Lab ,MOD_VPL: Submission Uploaded ,The user with id 156390 uploaded  VPL submission with id 1349108,web,91.129.99.75
8783,8783,24.11.2020 13:49:13,310,-,VPL Exercise: 13th Week's Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3111,web,91.129.99.75
8784,8784,24.11.2020 13:48:34,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.75
8808,8808,24.11.2020 13:27:17,310,-,VPL Exercise: 13th Week's Homework ,Virtual Programming Lab ,MOD_VPL: VPL DESCRIPTION Viewed ,The user with id 156390 viewed description of VPL activity with id 3111,web,91.129.99.75
8809,8809,24.11.2020 13:27:02,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.75
8810,8810,24.11.2020 13:27:02,310,-,Course: Programming (LTAT.03.001) ,System ,The course is viewed. ,The user with id '156390' viewed the course with id '500'.,web,91.129.99.75
